Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionXtend;Q1;2;1;13;Update;Time;7524955
EMFSolutionXtend;Q1;2;1;13;Update;Memory;11270872
EMFSolutionXtend;Q1;2;1;13;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;14;Update;Time;7640709
EMFSolutionXtend;Q1;2;1;14;Update;Memory;11270808
EMFSolutionXtend;Q1;2;1;14;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;15;Update;Time;7342133
EMFSolutionXtend;Q1;2;1;15;Update;Memory;11286928
EMFSolutionXtend;Q1;2;1;15;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;16;Update;Time;14007718
EMFSolutionXtend;Q1;2;1;16;Update;Memory;11296224
EMFSolutionXtend;Q1;2;1;16;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;17;Update;Time;14922052
EMFSolutionXtend;Q1;2;1;17;Update;Memory;11307880
EMFSolutionXtend;Q1;2;1;17;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;18;Update;Time;13535648
EMFSolutionXtend;Q1;2;1;18;Update;Memory;11316264
EMFSolutionXtend;Q1;2;1;18;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;19;Update;Time;8749815
EMFSolutionXtend;Q1;2;1;19;Update;Memory;11320152
EMFSolutionXtend;Q1;2;1;19;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;20;Update;Time;8225658
EMFSolutionXtend;Q1;2;1;20;Update;Memory;11319064
EMFSolutionXtend;Q1;2;1;20;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;0;Initialization;Time;327056182
EMFSolutionXtend;Q1;2;2;0;Initialization;Memory;6005216
EMFSolutionXtend;Q1;2;2;0;Load;Time;330905260
EMFSolutionXtend;Q1;2;2;0;Load;Memory;7497736
EMFSolutionXtend;Q1;2;2;0;Initial;Time;191784667
EMFSolutionXtend;Q1;2;2;0;Initial;Memory;11189032
EMFSolutionXtend;Q1;2;2;0;Initial;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;2;1;Update;Time;63453910
EMFSolutionXtend;Q1;2;2;1;Update;Memory;11217312
EMFSolutionXtend;Q1;2;2;1;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;2;2;Update;Time;65735523
EMFSolutionXtend;Q1;2;2;2;Update;Memory;11221112
EMFSolutionXtend;Q1;2;2;2;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;2;3;Update;Time;37707606
EMFSolutionXtend;Q1;2;2;3;Update;Memory;11218640
EMFSolutionXtend;Q1;2;2;3;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;2;4;Update;Time;43626686
EMFSolutionXtend;Q1;2;2;4;Update;Memory;11222368
EMFSolutionXtend;Q1;2;2;4;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;2;5;Update;Time;47540186
EMFSolutionXtend;Q1;2;2;5;Update;Memory;11232896
EMFSolutionXtend;Q1;2;2;5;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;2;6;Update;Time;18772215
EMFSolutionXtend;Q1;2;2;6;Update;Memory;11239496
EMFSolutionXtend;Q1;2;2;6;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;2;7;Update;Time;10916028
EMFSolutionXtend;Q1;2;2;7;Update;Memory;11245824
EMFSolutionXtend;Q1;2;2;7;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;2;8;Update;Time;23529175
EMFSolutionXtend;Q1;2;2;8;Update;Memory;11248376
EMFSolutionXtend;Q1;2;2;8;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;2;9;Update;Time;18311089
EMFSolutionXtend;Q1;2;2;9;Update;Memory;11248328
EMFSolutionXtend;Q1;2;2;9;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;2;10;Update;Time;22891880
EMFSolutionXtend;Q1;2;2;10;Update;Memory;11258640
EMFSolutionXtend;Q1;2;2;10;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;2;11;Update;Time;7873741
EMFSolutionXtend;Q1;2;2;11;Update;Memory;11262864
EMFSolutionXtend;Q1;2;2;11;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;12;Update;Time;7642254
EMFSolutionXtend;Q1;2;2;12;Update;Memory;11268944
EMFSolutionXtend;Q1;2;2;12;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;13;Update;Time;7038242
EMFSolutionXtend;Q1;2;2;13;Update;Memory;11270360
EMFSolutionXtend;Q1;2;2;13;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;14;Update;Time;7332014
EMFSolutionXtend;Q1;2;2;14;Update;Memory;11270296
EMFSolutionXtend;Q1;2;2;14;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;15;Update;Time;8425353
EMFSolutionXtend;Q1;2;2;15;Update;Memory;11286112
EMFSolutionXtend;Q1;2;2;15;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;16;Update;Time;12789805
EMFSolutionXtend;Q1;2;2;16;Update;Memory;11295488
EMFSolutionXtend;Q1;2;2;16;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;17;Update;Time;13509500
EMFSolutionXtend;Q1;2;2;17;Update;Memory;11306976
EMFSolutionXtend;Q1;2;2;17;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;18;Update;Time;13147122
EMFSolutionXtend;Q1;2;2;18;Update;Memory;11315096
EMFSolutionXtend;Q1;2;2;18;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;19;Update;Time;8401962
EMFSolutionXtend;Q1;2;2;19;Update;Memory;11318984
EMFSolutionXtend;Q1;2;2;19;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;2;20;Update;Time;7938372
EMFSolutionXtend;Q1;2;2;20;Update;Memory;11317896
EMFSolutionXtend;Q1;2;2;20;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;4;0;0;Initialization;Time;327101020
EMFSolutionXtend;Q1;4;0;0;Initialization;Memory;6005512
EMFSolutionXtend;Q1;4;0;0;Load;Time;435450034
EMFSolutionXtend;Q1;4;0;0;Load;Memory;8348232
EMFSolutionXtend;Q1;4;0;0;Initial;Time;196160384
EMFSolutionXtend;Q1;4;0;0;Initial;Memory;12131696
EMFSolutionXtend;Q1;4;0;0;Initial;Elements;723221|167197|571529
EMFSolutionXtend;Q1;4;0;1;Update;Time;70974699
EMFSolutionXtend;Q1;4;0;1;Update;Memory;12154720
EMFSolutionXtend;Q1;4;0;1;Update;Elements;723221|167197|571529
